qid,dataset,question,failure_label,secondary_failure_label,rewrite_type,query
korquad2_q_002502,korquad2,태양이 자외선을 복사하여 수분이 증기로 변화하는 과정에서 생겨난 결과물은 무엇일까?,lexical_mismatch,synthetic_chunk_issue,original,태양이 자외선을 복사하여 수분이 증기로 변화하는 과정에서 생겨난 결과물은 무엇일까?
korquad2_q_002502,korquad2,태양이 자외선을 복사하여 수분이 증기로 변화하는 과정에서 생겨난 결과물은 무엇일까?,lexical_mismatch,synthetic_chunk_issue,keyword_rewrite,복사하여 무엇일까 자외선 생겨난 결과물 태양 수분 증기 방법 과정
korquad2_q_002502,korquad2,태양이 자외선을 복사하여 수분이 증기로 변화하는 과정에서 생겨난 결과물은 무엇일까?,lexical_mismatch,synthetic_chunk_issue,semantic_rewrite,복사하여 무엇일까 자외선에 대해 방법·과정를 찾는 질문
korquad2_q_002502,korquad2,태양이 자외선을 복사하여 수분이 증기로 변화하는 과정에서 생겨난 결과물은 무엇일까?,lexical_mismatch,synthetic_chunk_issue,structured_rewrite,대상: 복사하여 무엇일까 자외선 / 속성: 방법·과정 / 질문유형: 방법·과정
korquad2_q_002502,korquad2,태양이 자외선을 복사하여 수분이 증기로 변화하는 과정에서 생겨난 결과물은 무엇일까?,lexical_mismatch,synthetic_chunk_issue,llm_rewrite,복사하여 무엇일까 자외선 관련 문서에서 방법·과정를 찾기 위한 자연어 검색 질의
korquad2_q_002594,korquad2,"땅을 춘경지, 추경지와 쉬는 땅으로 구분하여 돌아가며 농사짓는 방법을 무엇이라 하는가?",lexical_mismatch,synthetic_chunk_issue,original,"땅을 춘경지, 추경지와 쉬는 땅으로 구분하여 돌아가며 농사짓는 방법을 무엇이라 하는가?"
korquad2_q_002594,korquad2,"땅을 춘경지, 추경지와 쉬는 땅으로 구분하여 돌아가며 농사짓는 방법을 무엇이라 하는가?",lexical_mismatch,synthetic_chunk_issue,keyword_rewrite,구분하여 돌아가며 무엇이라 춘경지 추경지 농사짓 땅을 쉬는 방법 과정
korquad2_q_002594,korquad2,"땅을 춘경지, 추경지와 쉬는 땅으로 구분하여 돌아가며 농사짓는 방법을 무엇이라 하는가?",lexical_mismatch,synthetic_chunk_issue,semantic_rewrite,구분하여 돌아가며 무엇이라에 대해 방법·과정를 찾는 질문
korquad2_q_002594,korquad2,"땅을 춘경지, 추경지와 쉬는 땅으로 구분하여 돌아가며 농사짓는 방법을 무엇이라 하는가?",lexical_mismatch,synthetic_chunk_issue,structured_rewrite,대상: 구분하여 돌아가며 무엇이라 / 속성: 방법·과정 / 질문유형: 방법·과정
korquad2_q_002594,korquad2,"땅을 춘경지, 추경지와 쉬는 땅으로 구분하여 돌아가며 농사짓는 방법을 무엇이라 하는가?",lexical_mismatch,synthetic_chunk_issue,llm_rewrite,구분하여 돌아가며 무엇이라 관련 문서에서 방법·과정를 찾기 위한 자연어 검색 질의
korquad2_q_002607,korquad2,삼국유사를 쓴 사람은 누구야?,missing_key_term,synthetic_chunk_issue,original,삼국유사를 쓴 사람은 누구야?
korquad2_q_002607,korquad2,삼국유사를 쓴 사람은 누구야?,missing_key_term,synthetic_chunk_issue,keyword_rewrite,삼국유사 누구야 사람 인물·주체
korquad2_q_002607,korquad2,삼국유사를 쓴 사람은 누구야?,missing_key_term,synthetic_chunk_issue,semantic_rewrite,삼국유사 누구야 사람와 관련해 필요한 정보인 인물·주체를 명확히 묻는 질문
korquad2_q_002607,korquad2,삼국유사를 쓴 사람은 누구야?,missing_key_term,synthetic_chunk_issue,structured_rewrite,대상: 삼국유사 누구야 사람 / 필요한 정보: 인물·주체 / 조건: 질문에 드러난 핵심 단서
korquad2_q_002607,korquad2,삼국유사를 쓴 사람은 누구야?,missing_key_term,synthetic_chunk_issue,llm_rewrite,삼국유사 누구야 사람의 인물·주체가 드러나는 문서를 찾기 위한 구체적인 검색 질의
korquad2_q_002663,korquad2,운행구간이 동서울-대전인 노선을 운행하는 운행사에는 어느곳이 있나요?,lexical_mismatch,synthetic_chunk_issue,original,운행구간이 동서울-대전인 노선을 운행하는 운행사에는 어느곳이 있나요?
korquad2_q_002663,korquad2,운행구간이 동서울-대전인 노선을 운행하는 운행사에는 어느곳이 있나요?,lexical_mismatch,synthetic_chunk_issue,keyword_rewrite,운행구간 운행사에 동서울 대전인 어느곳 있나요 노선 운행 관련 정보
korquad2_q_002663,korquad2,운행구간이 동서울-대전인 노선을 운행하는 운행사에는 어느곳이 있나요?,lexical_mismatch,synthetic_chunk_issue,semantic_rewrite,운행구간 운행사에 동서울에 대해 정답 정보를 찾는 질문
korquad2_q_002663,korquad2,운행구간이 동서울-대전인 노선을 운행하는 운행사에는 어느곳이 있나요?,lexical_mismatch,synthetic_chunk_issue,structured_rewrite,대상: 운행구간 운행사에 동서울 / 속성: 정답 정보 / 질문유형: 대상 확인
korquad2_q_002663,korquad2,운행구간이 동서울-대전인 노선을 운행하는 운행사에는 어느곳이 있나요?,lexical_mismatch,synthetic_chunk_issue,llm_rewrite,운행구간 운행사에 동서울 관련 문서에서 정답 정보를 찾기 위한 자연어 검색 질의
korquad2_q_002695,korquad2,전류가 흐르지 않게 하려면 어떤방식을 써야돼?,question_type_mismatch,synthetic_chunk_issue,original,전류가 흐르지 않게 하려면 어떤방식을 써야돼?
korquad2_q_002695,korquad2,전류가 흐르지 않게 하려면 어떤방식을 써야돼?,question_type_mismatch,synthetic_chunk_issue,keyword_rewrite,어떤방식 흐르지 하려면 써야돼 전류 않게 방법 방식 과정
korquad2_q_002695,korquad2,전류가 흐르지 않게 하려면 어떤방식을 써야돼?,question_type_mismatch,synthetic_chunk_issue,semantic_rewrite,어떤방식 흐르지 하려면에 대해 방법 방식 과정를 설명하는 부분은 무엇인가?
korquad2_q_002695,korquad2,전류가 흐르지 않게 하려면 어떤방식을 써야돼?,question_type_mismatch,synthetic_chunk_issue,structured_rewrite,대상: 어떤방식 흐르지 하려면 / 질문유형: 방법 방식 과정 / 요구정보: 방법·과정
korquad2_q_002695,korquad2,전류가 흐르지 않게 하려면 어떤방식을 써야돼?,question_type_mismatch,synthetic_chunk_issue,llm_rewrite,어떤방식 흐르지 하려면의 방법 방식 과정 설명을 찾기 위한 자연스러운 검색 질의
korquad2_q_002698,korquad2,주어진 문제를 해결하기 위해 그것을 다수의  하위 문제로 나누어 푼 다음 그 답들을 결합해서 최종 목적에 도달하는 방식의 접근을 일컫는 말은 무엇입니까?,missing_key_term,synthetic_chunk_issue,original,주어진 문제를 해결하기 위해 그것을 다수의  하위 문제로 나누어 푼 다음 그 답들을 결합해서 최종 목적에 도달하는 방식의 접근을 일컫는 말은 무엇입니까?
korquad2_q_002698,korquad2,주어진 문제를 해결하기 위해 그것을 다수의  하위 문제로 나누어 푼 다음 그 답들을 결합해서 최종 목적에 도달하는 방식의 접근을 일컫는 말은 무엇입니까?,missing_key_term,synthetic_chunk_issue,keyword_rewrite,문제 무엇입니까 해결하기 결합해서 주어진 나누어 위해 그것 이유·원인
korquad2_q_002698,korquad2,주어진 문제를 해결하기 위해 그것을 다수의  하위 문제로 나누어 푼 다음 그 답들을 결합해서 최종 목적에 도달하는 방식의 접근을 일컫는 말은 무엇입니까?,missing_key_term,synthetic_chunk_issue,semantic_rewrite,문제 무엇입니까 해결하기와 관련해 필요한 정보인 이유·원인를 명확히 묻는 질문
korquad2_q_002698,korquad2,주어진 문제를 해결하기 위해 그것을 다수의  하위 문제로 나누어 푼 다음 그 답들을 결합해서 최종 목적에 도달하는 방식의 접근을 일컫는 말은 무엇입니까?,missing_key_term,synthetic_chunk_issue,structured_rewrite,대상: 문제 무엇입니까 해결하기 / 필요한 정보: 이유·원인 / 조건: 질문에 드러난 핵심 단서
korquad2_q_002698,korquad2,주어진 문제를 해결하기 위해 그것을 다수의  하위 문제로 나누어 푼 다음 그 답들을 결합해서 최종 목적에 도달하는 방식의 접근을 일컫는 말은 무엇입니까?,missing_key_term,synthetic_chunk_issue,llm_rewrite,문제 무엇입니까 해결하기의 이유·원인가 드러나는 문서를 찾기 위한 구체적인 검색 질의
korquad2_q_002730,korquad2,교과중심 교육과정의 두가지 요소는 무엇일까?,numeric_temporal_mismatch,synthetic_chunk_issue,original,교과중심 교육과정의 두가지 요소는 무엇일까?
korquad2_q_002730,korquad2,교과중심 교육과정의 두가지 요소는 무엇일까?,numeric_temporal_mismatch,synthetic_chunk_issue,keyword_rewrite,교과중심 교육과정 무엇일까 두가지 요소
korquad2_q_002730,korquad2,교과중심 교육과정의 두가지 요소는 무엇일까?,numeric_temporal_mismatch,synthetic_chunk_issue,semantic_rewrite,교과중심 교육과정 무엇일까에 대한 무엇일까 정보는 무엇인가?
korquad2_q_002730,korquad2,교과중심 교육과정의 두가지 요소는 무엇일까?,numeric_temporal_mismatch,synthetic_chunk_issue,structured_rewrite,대상: 교과중심 교육과정 무엇일까 / 요구정보: 방법·과정 / 숫자·시간 조건: 무엇일까
korquad2_q_002730,korquad2,교과중심 교육과정의 두가지 요소는 무엇일까?,numeric_temporal_mismatch,synthetic_chunk_issue,llm_rewrite,교과중심 교육과정 무엇일까에서 특정 숫자나 시간 조건에 해당하는 방법·과정를 찾는 검색 질의
korquad2_q_002759,korquad2,"암살 천사라는 또 다른 이름을 갖고 있으며, 혁명기의 파리를 떠들썩하게 한 인물은?",lexical_mismatch,synthetic_chunk_issue,original,"암살 천사라는 또 다른 이름을 갖고 있으며, 혁명기의 파리를 떠들썩하게 한 인물은?"
korquad2_q_002759,korquad2,"암살 천사라는 또 다른 이름을 갖고 있으며, 혁명기의 파리를 떠들썩하게 한 인물은?",lexical_mismatch,synthetic_chunk_issue,keyword_rewrite,떠들썩하게 천사라 있으며 혁명기 암살 다른 이름 갖고 비교 차이
korquad2_q_002759,korquad2,"암살 천사라는 또 다른 이름을 갖고 있으며, 혁명기의 파리를 떠들썩하게 한 인물은?",lexical_mismatch,synthetic_chunk_issue,semantic_rewrite,떠들썩하게 천사라 있으며에 대해 인물·주체를 찾는 질문
korquad2_q_002759,korquad2,"암살 천사라는 또 다른 이름을 갖고 있으며, 혁명기의 파리를 떠들썩하게 한 인물은?",lexical_mismatch,synthetic_chunk_issue,structured_rewrite,대상: 떠들썩하게 천사라 있으며 / 속성: 인물·주체 / 질문유형: 비교
korquad2_q_002759,korquad2,"암살 천사라는 또 다른 이름을 갖고 있으며, 혁명기의 파리를 떠들썩하게 한 인물은?",lexical_mismatch,synthetic_chunk_issue,llm_rewrite,떠들썩하게 천사라 있으며 관련 문서에서 인물·주체를 찾기 위한 자연어 검색 질의
korquad2_q_002775,korquad2,모든 동일성을 차이성의 결과로 본 이 철학자의 이름은 무엇입니까?,lexical_mismatch,synthetic_chunk_issue,original,모든 동일성을 차이성의 결과로 본 이 철학자의 이름은 무엇입니까?
korquad2_q_002775,korquad2,모든 동일성을 차이성의 결과로 본 이 철학자의 이름은 무엇입니까?,lexical_mismatch,synthetic_chunk_issue,keyword_rewrite,무엇입니까 동일성 차이성 철학자 모든 결과 이름 비교 차이
korquad2_q_002775,korquad2,모든 동일성을 차이성의 결과로 본 이 철학자의 이름은 무엇입니까?,lexical_mismatch,synthetic_chunk_issue,semantic_rewrite,무엇입니까 동일성 차이성에 대해 비교 정보를 찾는 질문
korquad2_q_002775,korquad2,모든 동일성을 차이성의 결과로 본 이 철학자의 이름은 무엇입니까?,lexical_mismatch,synthetic_chunk_issue,structured_rewrite,대상: 무엇입니까 동일성 차이성 / 속성: 비교 정보 / 질문유형: 비교
korquad2_q_002775,korquad2,모든 동일성을 차이성의 결과로 본 이 철학자의 이름은 무엇입니까?,lexical_mismatch,synthetic_chunk_issue,llm_rewrite,무엇입니까 동일성 차이성 관련 문서에서 비교 정보를 찾기 위한 자연어 검색 질의
korquad2_q_002896,korquad2,"'달의 몰락', '왜 그래', '춘천 가는 기차', '연애' 등의 곡으로 유명한 대한민국의 가수는 누구일까?",lexical_mismatch,synthetic_chunk_issue,original,"'달의 몰락', '왜 그래', '춘천 가는 기차', '연애' 등의 곡으로 유명한 대한민국의 가수는 누구일까?"
korquad2_q_002896,korquad2,"'달의 몰락', '왜 그래', '춘천 가는 기차', '연애' 등의 곡으로 유명한 대한민국의 가수는 누구일까?",lexical_mismatch,synthetic_chunk_issue,keyword_rewrite,대한민국 누구일까 유명한 달의 몰락 그래 춘천 가는 이유 원인
korquad2_q_002896,korquad2,"'달의 몰락', '왜 그래', '춘천 가는 기차', '연애' 등의 곡으로 유명한 대한민국의 가수는 누구일까?",lexical_mismatch,synthetic_chunk_issue,semantic_rewrite,대한민국 누구일까 유명한에 대해 이유·원인를 찾는 질문
korquad2_q_002896,korquad2,"'달의 몰락', '왜 그래', '춘천 가는 기차', '연애' 등의 곡으로 유명한 대한민국의 가수는 누구일까?",lexical_mismatch,synthetic_chunk_issue,structured_rewrite,대상: 대한민국 누구일까 유명한 / 속성: 이유·원인 / 질문유형: 이유·원인
korquad2_q_002896,korquad2,"'달의 몰락', '왜 그래', '춘천 가는 기차', '연애' 등의 곡으로 유명한 대한민국의 가수는 누구일까?",lexical_mismatch,synthetic_chunk_issue,llm_rewrite,대한민국 누구일까 유명한 관련 문서에서 이유·원인를 찾기 위한 자연어 검색 질의
korquad2_q_002907,korquad2,절차적으로 공정하지 못한 일이 많이 일어날수록 조직원들은 조직의 무엇을 잘 따르지 않게 될까?,lexical_mismatch,synthetic_chunk_issue,original,절차적으로 공정하지 못한 일이 많이 일어날수록 조직원들은 조직의 무엇을 잘 따르지 않게 될까?
korquad2_q_002907,korquad2,절차적으로 공정하지 못한 일이 많이 일어날수록 조직원들은 조직의 무엇을 잘 따르지 않게 될까?,lexical_mismatch,synthetic_chunk_issue,keyword_rewrite,일어날수록 공정하지 조직원들 절차적 따르지 못한 일이 많이 방법 과정
korquad2_q_002907,korquad2,절차적으로 공정하지 못한 일이 많이 일어날수록 조직원들은 조직의 무엇을 잘 따르지 않게 될까?,lexical_mismatch,synthetic_chunk_issue,semantic_rewrite,일어날수록 공정하지 조직원들에 대해 방법·과정를 찾는 질문
korquad2_q_002907,korquad2,절차적으로 공정하지 못한 일이 많이 일어날수록 조직원들은 조직의 무엇을 잘 따르지 않게 될까?,lexical_mismatch,synthetic_chunk_issue,structured_rewrite,대상: 일어날수록 공정하지 조직원들 / 속성: 방법·과정 / 질문유형: 방법·과정
